num,rate,round,ground truth,historical_cluster,current_cluster,train_loss,train_acc,test_loss,test_acc
20,0.275,53,"[15, 16, 11, 13, 9]",[ 9 11 13 15 16],[ 9 11 13 15 16],0.2198,0.9355,0.0814,0.9758
20,0.275,54,"[15, 16, 11, 13, 9]",[ 9 11 13 15 16],[ 9 11 13 15 16],0.2201,0.9351,0.0774,0.9771
20,0.275,55,"[15, 16, 11, 13, 9]",[ 9 11 13 15 16],[ 9 11 13 15 16],0.2162,0.9354,0.0787,0.9771
20,0.275,56,"[15, 16, 11, 13, 9]",[ 9 11 13 15 16],[ 9 11 13 15 16],0.2158,0.9353,0.0783,0.9774
20,0.275,57,"[15, 16, 11, 13, 9]",[ 9 11 13 15 16],[ 9 11 13 15 16],0.2119,0.9379,0.0771,0.9778
20,0.275,58,"[15, 16, 11, 13, 9]",[ 9 11 13 15 16],[ 9 11 13 15 16],0.2090,0.9389,0.0763,0.9776
20,0.275,59,"[15, 16, 11, 13, 9]",[ 9 11 13 15 16],[ 9 11 13 15 16],0.2089,0.9384,0.0752,0.9786
20,0.275,60,"[15, 16, 11, 13, 9]",[ 9 11 13 15 16],[ 9 11 13 15 16],0.2055,0.9387,0.0736,0.9786
20,0.35,1,"[8, 7, 9, 3, 11, 14, 12]",[ 3  5  7  9 11 15 16 18],[ 3  5  7  9 11 15 16 18],2.1175,0.2693,2.1632,0.4803
20,0.35,2,"[8, 7, 9, 3, 11, 14, 12]",[ 1  7  8  9 11 12 13 14 17],[ 1  7  9 11 13],1.7030,0.4481,1.2612,0.7234
20,0.35,3,"[8, 7, 9, 3, 11, 14, 12]",[ 1  3  7  8  9 11 12 13 14 17],[ 3  7  8  9 11 12 14],1.0651,0.6547,0.6029,0.8432
20,0.35,4,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.7574,0.7617,0.4057,0.8883
20,0.35,5,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.6166,0.8091,0.3339,0.9028
20,0.35,6,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.5426,0.8345,0.2826,0.9154
20,0.35,7,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.4892,0.8508,0.2501,0.9257
20,0.35,8,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.4529,0.8638,0.2273,0.9311
20,0.35,9,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.4261,0.8709,0.2130,0.9362
20,0.35,10,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.4005,0.8798,0.1979,0.9406
20,0.35,11,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.3816,0.8855,0.1872,0.9440
20,0.35,12,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.3664,0.8908,0.1769,0.9470
20,0.35,13,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.3491,0.8959,0.1693,0.9503
20,0.35,14,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.3406,0.8997,0.1593,0.9528
20,0.35,15,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.3314,0.9020,0.1562,0.9537
20,0.35,16,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.3219,0.9049,0.1493,0.9573
20,0.35,17,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.3132,0.9080,0.1487,0.9580
20,0.35,18,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.3025,0.9103,0.1386,0.9599
20,0.35,19,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2913,0.9143,0.1403,0.9589
20,0.35,20,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2884,0.9141,0.1353,0.9614
20,0.35,21,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2889,0.9148,0.1331,0.9630
20,0.35,22,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2813,0.9166,0.1291,0.9631
20,0.35,23,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2753,0.9189,0.1273,0.9647
20,0.35,24,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2679,0.9215,0.1218,0.9662
20,0.35,25,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2679,0.9199,0.1217,0.9655
20,0.35,26,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2590,0.9232,0.1190,0.9665
20,0.35,27,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2617,0.9223,0.1171,0.9680
20,0.35,28,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2562,0.9255,0.1149,0.9677
20,0.35,29,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2517,0.9256,0.1147,0.9686
20,0.35,30,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2506,0.9263,0.1106,0.9699
20,0.35,31,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2441,0.9288,0.1127,0.9691
20,0.35,32,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2436,0.9284,0.1062,0.9704
20,0.35,33,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2431,0.9288,0.1078,0.9701
20,0.35,34,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2394,0.9294,0.1086,0.9704
20,0.35,35,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2368,0.9303,0.1041,0.9721
20,0.35,36,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2363,0.9301,0.1010,0.9722
20,0.35,37,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2302,0.9322,0.1044,0.9724
20,0.35,38,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2308,0.9319,0.0991,0.9728
20,0.35,39,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2251,0.9342,0.1019,0.9730
20,0.35,40,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2214,0.9355,0.0971,0.9736
20,0.35,41,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2223,0.9342,0.0968,0.9736
20,0.35,42,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2205,0.9351,0.0970,0.9740
20,0.35,43,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2237,0.9338,0.0947,0.9742
20,0.35,44,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2158,0.9363,0.0930,0.9745
20,0.35,45,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2131,0.9367,0.0960,0.9739
20,0.35,46,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2143,0.9376,0.0920,0.9745
20,0.35,47,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2110,0.9386,0.0921,0.9748
20,0.35,48,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2069,0.9386,0.0920,0.9744
20,0.35,49,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2094,0.9382,0.0904,0.9753
20,0.35,50,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2035,0.9396,0.0893,0.9754
20,0.35,51,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2035,0.9398,0.0891,0.9750
20,0.35,52,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2028,0.9413,0.0886,0.9758
20,0.35,53,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2048,0.9392,0.0889,0.9749
20,0.35,54,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.2019,0.9407,0.0868,0.9764
20,0.35,55,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.1978,0.9426,0.0866,0.9772
20,0.35,56,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.1975,0.9425,0.0843,0.9776
20,0.35,57,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.1980,0.9414,0.0856,0.9768
20,0.35,58,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.1959,0.9425,0.0837,0.9768
20,0.35,59,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.1958,0.9425,0.0850,0.9776
20,0.35,60,"[8, 7, 9, 3, 11, 14, 12]",[ 3  7  8  9 11 12 14],[ 3  7  8  9 11 12 14],0.1920,0.9432,0.0842,0.9772
20,0.425,1,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  7  9 11 13 15],[ 1  7  9 11 13 15],2.0818,0.2955,2.1112,0.4654
20,0.425,2,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  7  9 10 11 13 15 18],[ 0  2  4  6  8 12 14 16 17 19],1.6269,0.4767,1.2642,0.6522
20,0.425,3,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],1.0968,0.6455,0.7427,0.7721
20,0.425,4,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.8217,0.7387,0.5241,0.8414
20,0.425,5,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.6812,0.7864,0.4225,0.8695
20,0.425,6,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.5943,0.8148,0.3524,0.8930
20,0.425,7,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.5327,0.8350,0.3163,0.9025
20,0.425,8,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.4956,0.8489,0.2766,0.9167
20,0.425,9,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.4542,0.8606,0.2530,0.9235
20,0.425,10,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.4278,0.8715,0.2439,0.9257
20,0.425,11,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.4138,0.8771,0.2190,0.9364
20,0.425,12,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.3903,0.8833,0.2133,0.9366
20,0.425,13,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.3711,0.8889,0.1998,0.9411
20,0.425,14,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.3514,0.8942,0.1926,0.9440
20,0.425,15,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.3490,0.8958,0.1844,0.9460
20,0.425,16,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.3353,0.8999,0.1777,0.9481
20,0.425,17,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.3255,0.9028,0.1744,0.9487
20,0.425,18,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.3223,0.9040,0.1677,0.9523
20,0.425,19,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.3149,0.9069,0.1585,0.9543
20,0.425,20,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.3063,0.9092,0.1593,0.9543
20,0.425,21,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2984,0.9096,0.1532,0.9559
20,0.425,22,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2893,0.9147,0.1551,0.9561
20,0.425,23,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2832,0.9167,0.1446,0.9589
20,0.425,24,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2758,0.9171,0.1466,0.9597
20,0.425,25,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2763,0.9174,0.1468,0.9604
20,0.425,26,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2692,0.9198,0.1413,0.9608
20,0.425,27,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2673,0.9201,0.1433,0.9607
20,0.425,28,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2595,0.9225,0.1284,0.9646
20,0.425,29,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2600,0.9220,0.1376,0.9623
20,0.425,30,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2517,0.9244,0.1305,0.9640
20,0.425,31,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2481,0.9260,0.1317,0.9637
20,0.425,32,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2442,0.9270,0.1273,0.9647
20,0.425,33,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2460,0.9271,0.1270,0.9654
20,0.425,34,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2384,0.9282,0.1275,0.9653
20,0.425,35,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2427,0.9274,0.1250,0.9660
20,0.425,36,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2384,0.9296,0.1216,0.9666
20,0.425,37,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2358,0.9298,0.1172,0.9682
20,0.425,38,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2325,0.9306,0.1303,0.9641
20,0.425,39,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2251,0.9322,0.1142,0.9691
20,0.425,40,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2246,0.9341,0.1233,0.9668
20,0.425,41,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2212,0.9336,0.1098,0.9704
20,0.425,42,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2224,0.9335,0.1175,0.9692
20,0.425,43,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2191,0.9357,0.1135,0.9702
20,0.425,44,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2194,0.9343,0.1163,0.9690
20,0.425,45,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2207,0.9347,0.1107,0.9709
20,0.425,46,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2126,0.9359,0.1178,0.9691
20,0.425,47,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2127,0.9367,0.1086,0.9706
20,0.425,48,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2118,0.9369,0.1089,0.9707
20,0.425,49,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2085,0.9385,0.1076,0.9714
20,0.425,50,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2107,0.9375,0.1139,0.9701
20,0.425,51,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2065,0.9390,0.1042,0.9728
20,0.425,52,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2059,0.9384,0.1089,0.9712
20,0.425,53,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.2021,0.9400,0.1035,0.9731
20,0.425,54,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.1996,0.9394,0.1097,0.9711
20,0.425,55,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.1986,0.9404,0.0990,0.9742
20,0.425,56,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.1966,0.9422,0.1100,0.9710
20,0.425,57,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.1972,0.9411,0.0988,0.9740
20,0.425,58,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.1946,0.9420,0.1065,0.9727
20,0.425,59,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.1912,0.9419,0.0971,0.9745
20,0.425,60,"[5, 18, 13, 10, 1, 15, 9, 11]",[ 1  5  9 10 11 13 15 18],[ 1  5  9 10 11 13 15 18],0.1936,0.9430,0.1005,0.9737
20,0.475,1,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 1  7  9 11 13 15 16],[ 1  7  9 11 13 15 16],2.1103,0.2772,2.1936,0.2708
20,0.475,2,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 1  7 11 15 16],[ 1  3  7  9 11 13 15 16],1.7180,0.4406,1.4217,0.6718
20,0.475,3,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],1.1306,0.6348,0.7609,0.7834
20,0.475,4,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.8157,0.7391,0.5625,0.8241
20,0.475,5,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.6691,0.7915,0.4323,0.8634
20,0.475,6,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.5858,0.8176,0.3855,0.8717
20,0.475,7,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.5364,0.8360,0.3443,0.8862
20,0.475,8,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.4948,0.8482,0.3099,0.8960
20,0.475,9,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.4635,0.8596,0.2822,0.9086
20,0.475,10,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.4372,0.8687,0.2619,0.9127
20,0.475,11,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.4139,0.8746,0.2582,0.9100
20,0.475,12,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.3914,0.8826,0.2316,0.9228
20,0.475,13,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.3782,0.8848,0.2335,0.9164
20,0.475,14,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.3592,0.8912,0.2128,0.9308
20,0.475,15,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.3483,0.8961,0.2120,0.9261
20,0.475,16,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.3390,0.8996,0.2086,0.9269
20,0.475,17,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.3305,0.9002,0.1937,0.9362
20,0.475,18,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.3238,0.9025,0.1983,0.9280
20,0.475,19,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.3153,0.9054,0.1851,0.9378
20,0.475,20,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.3040,0.9093,0.1896,0.9311
20,0.475,21,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.2990,0.9109,0.1754,0.9442
20,0.475,22,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.2909,0.9118,0.1796,0.9380
20,0.475,23,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.2862,0.9155,0.1808,0.9321
20,0.475,24,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.2796,0.9152,0.1682,0.9450
20,0.475,25,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.2743,0.9182,0.1669,0.9447
20,0.475,26,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.2728,0.9181,0.1716,0.9369
20,0.475,27,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.2653,0.9206,0.1636,0.9458
20,0.475,28,"[15, 0, 6, 2, 11, 7, 16, 1, 12]",[ 0  1  2  6  7 11 12 15 16],[ 0  1  2  6  7 11 12 15 16],0.2636,0.9210,0.1651,0.9416
