num,rate,round,ground truth,historical_cluster,current_cluster,train_loss,train_acc,test_loss,test_acc
50,0.35,27,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.7712,0.4006,1.5207,0.6693
50,0.35,28,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.7487,0.4114,1.4851,0.6788
50,0.35,29,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.7218,0.4214,1.4498,0.6880
50,0.35,30,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.7010,0.4292,1.4158,0.6955
50,0.35,31,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.6760,0.4384,1.3832,0.7016
50,0.35,32,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.6543,0.4436,1.3501,0.7111
50,0.35,33,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.6313,0.4527,1.3190,0.7214
50,0.35,34,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.6079,0.4630,1.2901,0.7298
50,0.35,35,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.5917,0.4685,1.2618,0.7371
50,0.35,36,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.5716,0.4764,1.2347,0.7421
50,0.35,37,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.5481,0.4845,1.2069,0.7464
50,0.35,38,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.5285,0.4873,1.1808,0.7510
50,0.35,39,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.5135,0.4962,1.1563,0.7599
50,0.35,40,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.4869,0.5049,1.1315,0.7660
50,0.35,41,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.4751,0.5099,1.1086,0.7689
50,0.35,42,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.4592,0.5135,1.0859,0.7725
50,0.35,43,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.4434,0.5221,1.0647,0.7759
50,0.35,44,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.4279,0.5260,1.0432,0.7809
50,0.35,45,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.4130,0.5312,1.0226,0.7841
50,0.35,46,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.3966,0.5354,1.0051,0.7853
50,0.35,47,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.3801,0.5429,0.9878,0.7880
50,0.35,48,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.3600,0.5481,0.9691,0.7905
50,0.35,49,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.3556,0.5527,0.9520,0.7945
50,0.35,50,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.3367,0.5564,0.9347,0.7984
50,0.35,51,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.3288,0.5591,0.9199,0.7993
50,0.35,52,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.3124,0.5656,0.9070,0.7998
50,0.35,53,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.2982,0.5714,0.8923,0.8042
50,0.35,54,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.2893,0.5724,0.8778,0.8065
50,0.35,55,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.2754,0.5770,0.8638,0.8072
50,0.35,56,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.2627,0.5828,0.8509,0.8089
50,0.35,57,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.2543,0.5859,0.8387,0.8107
50,0.35,58,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.2495,0.5852,0.8294,0.8122
50,0.35,59,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.2300,0.5965,0.8185,0.8124
50,0.35,60,"[43, 5, 9, 36, 41, 25, 47, 10, 23, 12, 30, 2, 11, 22, 27, 16, 17]",[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],[ 2 36  5  9 10 11 12 41 43 47 16 17 22 23 25 27 30],1.2246,0.5945,0.8077,0.8142
50,0.425,1,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 2 36  5  9 41 43 44 16 22 24 25 27 28],[ 2 36  5  9 41 43 44 16 22 24 25 27 28],2.3287,0.0951,2.3053,0.1256
50,0.425,2,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 6 12 13 14 16 22 24 25 26 27 28 31 34 36 40 41 44 46 47 48 49],[ 6 10 12 13 14 16 17 21 22 24 25 26 27 28 34 36 37 38 40 41 44 45 46 48],2.3112,0.1071,2.2926,0.1402
50,0.425,3,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  4  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  7  8  9 11 15 18 19 20 23 25 27 30 32 33 35 36 39 42 43],2.2954,0.1232,2.2812,0.1936
50,0.425,4,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 10 11 15 18 19 20 23 30 32 33 35 36 39 42 43 47],[ 0  1 32  3 33  5 35 39  8 11 43 15 47 18 19 23 30],2.2836,0.1425,2.2704,0.2523
50,0.425,5,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7 11 15 19 23 27 30 31 32 33 35 39 42 43 45 47],2.2714,0.1566,2.2588,0.2760
50,0.425,6,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 29 30 32 33 35 39 42 47],2.2604,0.1701,2.2457,0.2835
50,0.425,7,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],2.2474,0.1828,2.2310,0.2911
50,0.425,8,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0 32 33  3 35  5  7 39  9 11 43 15 47 18 19 20 23 30],2.2327,0.1960,2.2138,0.3035
50,0.425,9,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 29 30 32 33 35 39 42 43 44 47],2.2180,0.2045,2.1940,0.3233
50,0.425,10,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 29 30 32 33 35 39 42 43 47],2.1985,0.2229,2.1707,0.3575
50,0.425,11,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 23 30 32 33 35 39 42 43 47],2.1803,0.2344,2.1438,0.3964
50,0.425,12,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],2.1576,0.2436,2.1134,0.4337
50,0.425,13,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 27 30 32 33 35 39 42 43 47],2.1306,0.2624,2.0785,0.4654
50,0.425,14,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],2.1023,0.2788,2.0391,0.4926
50,0.425,15,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 37 39 42 43 47],2.0728,0.2904,1.9951,0.5237
50,0.425,16,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  6  7  8  9 10 11 15 18 19 20 23 26 30 32 33 35 39 42 43 47],2.0398,0.3076,1.9481,0.5519
50,0.425,17,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],2.0056,0.3241,1.8976,0.5764
50,0.425,18,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.9680,0.3416,1.8448,0.6013
50,0.425,19,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  6  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.9295,0.3542,1.7881,0.6230
50,0.425,20,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.8912,0.3698,1.7300,0.6404
50,0.425,21,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  6  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.8493,0.3836,1.6715,0.6545
50,0.425,22,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 13 15 18 19 20 23 30 32 33 35 39 42 43 47],1.8089,0.3984,1.6122,0.6652
50,0.425,23,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.7686,0.4114,1.5544,0.6771
50,0.425,24,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.7328,0.4223,1.4982,0.6878
50,0.425,25,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.6904,0.4384,1.4433,0.6983
50,0.425,26,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.6550,0.4494,1.3901,0.7098
50,0.425,27,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.6177,0.4616,1.3387,0.7179
50,0.425,28,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.5856,0.4730,1.2912,0.7265
50,0.425,29,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 29 30 32 33 35 39 42 43 47],1.5613,0.4789,1.2474,0.7321
50,0.425,30,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 27 30 32 33 35 39 42 43 47],1.5287,0.4894,1.2066,0.7374
50,0.425,31,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.5076,0.4965,1.1678,0.7444
50,0.425,32,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.4704,0.5080,1.1297,0.7505
50,0.425,33,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.4472,0.5166,1.0961,0.7535
50,0.425,34,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.4207,0.5275,1.0644,0.7585
50,0.425,35,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.4001,0.5333,1.0349,0.7631
50,0.425,36,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.3829,0.5390,1.0076,0.7676
50,0.425,37,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.3601,0.5453,0.9826,0.7732
50,0.425,38,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.3339,0.5559,0.9582,0.7779
50,0.425,39,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  6  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.3184,0.5613,0.9343,0.7807
50,0.425,40,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.3033,0.5659,0.9127,0.7845
50,0.425,41,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.2831,0.5723,0.8922,0.7875
50,0.425,42,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.2647,0.5780,0.8735,0.7898
50,0.425,43,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.2543,0.5819,0.8554,0.7909
50,0.425,44,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.2345,0.5882,0.8379,0.7947
50,0.425,45,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.2207,0.5919,0.8221,0.7972
50,0.425,46,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.2076,0.5982,0.8076,0.7992
50,0.425,47,"[19, 11, 8, 9, 23, 47, 33, 0, 20, 5, 39, 1, 7, 3, 15, 18, 32, 30, 42, 35, 43]",[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],[ 0  1  3  5  7  8  9 11 15 18 19 20 23 30 32 33 35 39 42 43 47],1.1922,0.6045,0.7926,0.8021
